Image	Name	Class	Parent	ROI	Centroid X µm	Centroid Y µm	Area µm^2	Perimeter µm
377_composite_DS1.25.tif	ASMA	ASMA	Stroma	Geometry	3743.4	863.21	36213.3	8086.6
377_composite_DS1.25.tif	Tile 21	Other	Image	Rectangle	4249.4	749.9	249930.8	1999.7
377_composite_DS1.25.tif	Tumor	Tumor	Tile 21	Geometry	4257.3	761.86	124461.8	10267.9
377_composite_DS1.25.tif	Stroma	Stroma	Tile 21	Geometry	4205.8	782.98	28100.1	1573.7
377_composite_DS1.25.tif	ASMA	ASMA	Stroma	Geometry	4192.3	800.44	8195.1	3217.6
377_composite_DS1.25.tif	Tile 22	Other	Image	Rectangle	4749.3	749.9	249930.8	1999.7
377_composite_DS1.25.tif	Tumor	Tumor	Tile 22	Geometry	4703.4	884.7	55674.2	4187.1
377_composite_DS1.25.tif	ASMA	ASMA	Tumor	Polygon	4979.1	912.43	13.05	22.77
377_composite_DS1.25.tif	Stroma	Stroma	Tile 22	Geometry	4776.3	684.41	171158.6	2001.9
377_composite_DS1.25.tif	ASMA	ASMA	Stroma	Geometry	4789.6	696.97	45449.7	23130.1
377_composite_DS1.25.tif	Tile 23	Other	Image	Geometry	5234.1	744.81	234159.6	1937.8
377_composite_DS1.25.tif	Tumor	Tumor	Tile 23	Geometry	5266.7	779.17	98431.3	7960.4
377_composite_DS1.25.tif	ASMA	ASMA	Tumor	Geometry	5427.9	642.78	30.4	33.55
377_composite_DS1.25.tif	Stroma	Stroma	Tile 23	Polygon	5186.7	703.4	109872.2	1774.6
377_composite_DS1.25.tif	ASMA	ASMA	Stroma	Geometry	5171.4	686.25	31178.7	15296.9
377_composite_DS1.25.tif	Tile 24	Other	Image	Geometry	6320.4	751.68	160164.4	2318.5
377_composite_DS1.25.tif	Tumor	Tumor	Tile 24	Geometry	6360.8	733.78	89528	4496.7
377_composite_DS1.25.tif	ASMA	ASMA	Tumor	Geometry	6268.7	663.61	318.52	296.46
377_composite_DS1.25.tif	Stroma	Stroma	Tile 24	Geometry	6447.3	616.79	12151.3	902.74
377_composite_DS1.25.tif	ASMA	ASMA	Stroma	Geometry	6459.4	564.71	2205.1	1166.3
377_composite_DS1.25.tif	Tile 25	Other	Image	Rectangle	6749.1	744.93	244965.3	1979.9
377_composite_DS1.25.tif	Tumor	Tumor	Tile 25	Geometry	6770.3	771.28	77411.8	4606.4
377_composite_DS1.25.tif	ASMA	ASMA	Tumor	Geometry	6731.4	801.78	88.84	112.77
377_composite_DS1.25.tif	Stroma	Stroma	Tile 25	Geometry	6736.9	730.6	152859.1	5281.8
377_composite_DS1.25.tif	ASMA	ASMA	Stroma	Geometry	6709.4	768.52	11312.5	6794.1
377_composite_DS1.25.tif	Tile 26	Other	Image	Geometry	7151.4	705.07	138335.2	1616.8
377_composite_DS1.25.tif	Tumor	Tumor	Tile 26	Polygon	7054.2	540.5	9875	606.98
377_composite_DS1.25.tif	ASMA	ASMA	Tumor	Polygon	7001.1	568.45	21.58	19.04
377_composite_DS1.25.tif	Stroma	Stroma	Tile 26	Geometry	7160.8	720.78	123528.7	2677.9
377_composite_DS1.25.tif	ASMA	ASMA	Stroma	Geometry	7152.1	736.84	4488	1983
377_composite_DS1.25.tif	Tile 27	Other	Image	Geometry	258.03	1249.9	241868.7	1967.5
377_composite_DS1.25.tif	Tumor	Tumor	Tile 27	Geometry	271.45	1291	125779.3	17371.7
377_composite_DS1.25.tif	ASMA	ASMA	Tumor	Geometry	153.62	1243.5	188.78	203.12
377_composite_DS1.25.tif	Stroma	Stroma	Tile 27	Geometry	220.68	1313.4	19514.8	3222.4
377_composite_DS1.25.tif	ASMA	ASMA	Stroma	Geometry	144.07	1382	4207	1928.4
377_composite_DS1.25.tif	Tile 28	Other	Image	Rectangle	749.9	1249.8	249930.8	1999.7
377_composite_DS1.25.tif	Tumor	Tumor	Tile 28	Geometry	722.84	1266.9	161266.5	14313.7
377_composite_DS1.25.tif	ASMA	ASMA	Tumor	Geometry	767.48	1110.8	326.86	245.41
377_composite_DS1.25.tif	Stroma	Stroma	Tile 28	Geometry	685.26	1106.2	14157.3	1099.2
377_composite_DS1.25.tif	ASMA	ASMA	Stroma	Geometry	679.35	1108	1993.4	928.68
377_composite_DS1.25.tif	Tile 29	Other	Image	Rectangle	1249.8	1249.8	249930.8	1999.7
377_composite_DS1.25.tif	Tumor	Tumor	Tile 29	Geometry	1247	1272.8	114943.6	10307.6
377_composite_DS1.25.tif	ASMA	ASMA	Tumor	Geometry	1233.2	1291.3	155.04	215.09
377_composite_DS1.25.tif	Stroma	Stroma	Tile 29	Geometry	1333.2	1168.9	74363.3	2514
377_composite_DS1.25.tif	ASMA	ASMA	Stroma	Geometry	1336.9	1162	50621	10584.9
377_composite_DS1.25.tif	Tile 30	Other	Image	Rectangle	1749.8	1249.8	249930.8	1999.7
377_composite_DS1.25.tif	Tumor	Tumor	Tile 30	Geometry	1768.3	1254.8	137046.7	11656.2
377_composite_DS1.25.tif	ASMA	ASMA	Tumor	Geometry	1721.2	1229.6	122.54	194.82
377_composite_DS1.25.tif	Stroma	Stroma	Tile 30	Geometry	1670.5	1262	74777.4	3948.7
377_composite_DS1.25.tif	ASMA	ASMA	Stroma	Geometry	1692.8	1248.2	46862.4	10865.1
377_composite_DS1.25.tif	Tile 31	Other	Image	Rectangle	2249.7	1249.8	249930.8	1999.7
377_composite_DS1.25.tif	Tumor	Tumor	Tile 31	Geometry	2238	1239.3	92738.3	11318.5
377_composite_DS1.25.tif	ASMA	ASMA	Tumor	Geometry	2179.1	1194	425.48	557.03
377_composite_DS1.25.tif	Stroma	Stroma	Tile 31	Geometry	2247.1	1234.3	76392.4	4425.4
377_composite_DS1.25.tif	ASMA	ASMA	Stroma	Geometry	2247.3	1234.7	51677.6	10603.7
377_composite_DS1.25.tif	Tile 32	Other	Image	Rectangle	2749.6	1249.8	249930.8	1999.7
377_composite_DS1.25.tif	Tumor	Tumor	Tile 32	Geometry	2743.6	1245	112288.5	9839.7
377_composite_DS1.25.tif	ASMA	ASMA	Tumor	Geometry	2777.6	1189.5	101.51	135.09
377_composite_DS1.25.tif	Stroma	Stroma	Tile 32	Geometry	2769.1	1241.2	103718	4017.1
377_composite_DS1.25.tif	ASMA	ASMA	Stroma	Geometry	2724.1	1218.2	52120.5	14878.8
377_composite_DS1.25.tif	Tile 33	Other	Image	Rectangle	3249.6	1249.8	249930.8	1999.7
377_composite_DS1.25.tif	Tumor	Tumor	Tile 33	Geometry	3261.7	1259.4	144211.8	9292.3
377_composite_DS1.25.tif	ASMA	ASMA	Tumor	Geometry	3183.4	1254.8	314.71	468.24
377_composite_DS1.25.tif	Stroma	Stroma	Tile 33	Geometry	3227	1247	83323.7	3604.4
377_composite_DS1.25.tif	ASMA	ASMA	Stroma	Geometry	3215.1	1242.9	47248.7	12258.9
377_composite_DS1.25.tif	Tile 34	Other	Image	Rectangle	3749.5	1249.8	249930.8	1999.7
377_composite_DS1.25.tif	Tumor	Tumor	Tile 34	Geometry	3651	1170.4	53587.8	3235.8
377_composite_DS1.25.tif	ASMA	ASMA	Tumor	Geometry	3738	1308.2	43.59	40.59
377_composite_DS1.25.tif	Stroma	Stroma	Tile 34	Geometry	3782.9	1276.8	187914.9	3549.2
377_composite_DS1.25.tif	ASMA	ASMA	Stroma	Geometry	3785.7	1237.6	96636.4	26219.9
377_composite_DS1.25.tif	Tile 35	Other	Image	Rectangle	4249.4	1249.8	249930.8	1999.7
377_composite_DS1.25.tif	Tumor	Tumor	Tile 35	Geometry	4342.5	1207.2	89084.5	3661.7
377_composite_DS1.25.tif	ASMA	ASMA	Tumor	Geometry	4284.9	1387.4	102.48	127.43
377_composite_DS1.25.tif	Stroma	Stroma	Tile 35	Geometry	4185.1	1284.8	149178.5	2765.6
377_composite_DS1.25.tif	ASMA	ASMA	Stroma	Geometry	4127.7	1265.6	49588.8	21107
377_composite_DS1.25.tif	Tile 36	Other	Image	Rectangle	4749.3	1249.8	249930.8	1999.7
377_composite_DS1.25.tif	Tumor	Tumor	Tile 36	Geometry	4745.2	1237.4	132667	10607.8
377_composite_DS1.25.tif	ASMA	ASMA	Tumor	Geometry	4847.6	1098.9	2370.4	533.25
377_composite_DS1.25.tif	Stroma	Stroma	Tile 36	Geometry	4643.2	1369	22761.9	2059.3
377_composite_DS1.25.tif	ASMA	ASMA	Stroma	Geometry	4578.5	1418.4	2451.3	1376.9
377_composite_DS1.25.tif	Tile 37	Other	Image	Geometry	5243.3	1255.2	243337.1	1972.4
377_composite_DS1.25.tif	Tumor	Tumor	Tile 37	Geometry	5236.2	1182.1	74576.5	6434
377_composite_DS1.25.tif	Stroma	Stroma	Tile 37	Geometry	5148.2	1164.5	54500.1	1820.9
377_composite_DS1.25.tif	ASMA	ASMA	Stroma	Geometry	5118.7	1148.7	8405.3	4333.5
377_composite_DS1.25.tif	Tile 38	Other	Image	Geometry	5746.9	1264.6	229406.8	1962.7
377_composite_DS1.25.tif	Tumor	Tumor	Tile 38	Geometry	5677.3	1222.8	99052	5777.6
377_composite_DS1.25.tif	ASMA	ASMA	Tumor	Geometry	5844.9	1369.9	2956.8	780.49
377_composite_DS1.25.tif	Stroma	Stroma	Tile 38	Geometry	5882.2	1320.7	47662.6	3320.7
377_composite_DS1.25.tif	ASMA	ASMA	Stroma	Geometry	5890.3	1317.2	11883	5085.9
377_composite_DS1.25.tif	Tile 39	Other	Image	Geometry	257.37	1749.9	242533.6	1970.1
377_composite_DS1.25.tif	Tumor	Tumor	Tile 39	Geometry	229.82	1753	132006.7	13855.8
377_composite_DS1.25.tif	ASMA	ASMA	Tumor	Geometry	274.22	1709.7	664.08	784.02
377_composite_DS1.25.tif	Stroma	Stroma	Tile 39	Geometry	328.73	1738.3	74250.5	3676.4
377_composite_DS1.25.tif	ASMA	ASMA	Stroma	Geometry	320.74	1741.9	45810.5	10362.9
377_composite_DS1.25.tif	Tile 40	Other	Image	Rectangle	749.9	1749.8	249930.8	1999.7
377_composite_DS1.25.tif	Tumor	Tumor	Tile 40	Geometry	765.89	1740.7	121239.1	10091.3
377_composite_DS1.25.tif	ASMA	ASMA	Tumor	Geometry	772.19	1745.8	306.22	496.95
377_composite_DS1.25.tif	Stroma	Stroma	Tile 40	Geometry	732.74	1763.5	97154.5	3586.7
377_composite_DS1.25.tif	ASMA	ASMA	Stroma	Geometry	735.67	1753.6	49304.3	10993.2
377_composite_DS1.25.tif	Tile 41	Other	Image	Rectangle	1249.8	1749.8	249930.8	1999.7
377_composite_DS1.25.tif	Tumor	Tumor	Tile 41	Geometry	1223.5	1753.2	100184.7	8853.1
377_composite_DS1.25.tif	ASMA	ASMA	Tumor	Geometry	1274.5	1695.7	232.13	313.6
377_composite_DS1.25.tif	Stroma	Stroma	Tile 41	Geometry	1278.4	1792.4	104894.5	3538.1
377_composite_DS1.25.tif	ASMA	ASMA	Stroma	Geometry	1281.6	1817.5	66228.6	13015.9
377_composite_DS1.25.tif	Tile 42	Other	Image	Rectangle	1749.8	1749.8	249930.8	1999.7
377_composite_DS1.25.tif	Tumor	Tumor	Tile 42	Geometry	1780.7	1699.5	106737.2	14110.6
377_composite_DS1.25.tif	ASMA	ASMA	Tumor	Polygon	1649.9	1996.1	15.79	22.14
377_composite_DS1.25.tif	Stroma	Stroma	Tile 42	Geometry	1632.6	1855	52323.6	1997.5
377_composite_DS1.25.tif	ASMA	ASMA	Stroma	Geometry	1649.3	1874	33994.8	6207
377_composite_DS1.25.tif	Tile 43	Other	Image	Rectangle	2249.7	1749.8	249930.8	1999.7
377_composite_DS1.25.tif	Tumor	Tumor	Tile 43	Geometry	2128.2	1756.1	67877.8	4328.3
377_composite_DS1.25.tif	ASMA	ASMA	Tumor	Geometry	2163.2	1751	199.08	273.67
377_composite_DS1.25.tif	Stroma	Stroma	Tile 43	Geometry	2302.9	1748.1	174004.9	3079
377_composite_DS1.25.tif	ASMA	ASMA	Stroma	Geometry	2302.6	1742.3	96493.1	23927.1
377_composite_DS1.25.tif	Tile 44	Other	Image	Rectangle	2749.6	1749.8	249930.8	1999.7
377_composite_DS1.25.tif	Tumor	Tumor	Tile 44	Geometry	2764.5	1785.4	52256.6	2953.2
377_composite_DS1.25.tif	ASMA	ASMA	Tumor	Geometry	2831.5	1824.7	391.61	432.46
377_composite_DS1.25.tif	Stroma	Stroma	Tile 44	Geometry	2743.6	1738.8	193564.9	2979.7
377_composite_DS1.25.tif	ASMA	ASMA	Stroma	Geometry	2741.1	1747.3	124771.9	30731
377_composite_DS1.25.tif	Tile 45	Other	Image	Rectangle	3249.6	1749.8	249930.8	1999.7
377_composite_DS1.25.tif	Tumor	Tumor	Tile 45	Geometry	3239.6	1749.8	148352.8	10473.2
377_composite_DS1.25.tif	ASMA	ASMA	Tumor	Geometry	3266	1867	47.26	76.39
377_composite_DS1.25.tif	Stroma	Stroma	Tile 45	Geometry	3299.7	1823	33541.9	2458.8
377_composite_DS1.25.tif	ASMA	ASMA	Stroma	Geometry	3238.8	1790.9	9059.3	4278
377_composite_DS1.25.tif	Tile 46	Other	Image	Rectangle	3749.5	1749.8	249930.8	1999.7
377_composite_DS1.25.tif	Tumor	Tumor	Tile 46	Polygon	3511.1	1560.3	2724.5	353.15
377_composite_DS1.25.tif	Stroma	Stroma	Tile 46	Geometry	3753.1	1751.2	245508.5	2410.3
377_composite_DS1.25.tif	ASMA	ASMA	Stroma	Geometry	3715.4	1769.9	119906.1	38866.3
377_composite_DS1.25.tif	Tile 47	Other	Image	Rectangle	4249.4	1749.8	249930.8	1999.7
377_composite_DS1.25.tif	Tumor	Tumor	Tile 47	Geometry	4342.1	1666	54997	4944.1
377_composite_DS1.25.tif	ASMA	ASMA	Tumor	Geometry	4260.6	1696.5	77.76	128.04
377_composite_DS1.25.tif	Stroma	Stroma	Tile 47	Geometry	4208.8	1779.5	178184.8	2807.6
377_composite_DS1.25.tif	ASMA	ASMA	Stroma	Geometry	4198.9	1792.1	98997.1	29631.8
377_composite_DS1.25.tif	Tile 48	Other	Image	Rectangle	4749.3	1749.8	249930.8	1999.7
377_composite_DS1.25.tif	Tumor	Tumor	Tile 48	Geometry	4731.7	1742.1	127093.7	8382.9
377_composite_DS1.25.tif	ASMA	ASMA	Tumor	Geometry	4847.5	1811.1	805.55	343.35
377_composite_DS1.25.tif	Stroma	Stroma	Tile 48	Geometry	4788.5	1767.4	95735.6	3266.7
377_composite_DS1.25.tif	ASMA	ASMA	Stroma	Geometry	4774.4	1787.5	37182.2	14666.6
377_composite_DS1.25.tif	Tile 49	Other	Image	Rectangle	5249.3	1749.8	249930.8	1999.7
377_composite_DS1.25.tif	Tumor	Tumor	Tile 49	Geometry	5295.9	1726.2	119988.3	8380.7
377_composite_DS1.25.tif	ASMA	ASMA	Tumor	Geometry	5446.9	1904.1	124.01	110.31
377_composite_DS1.25.tif	Stroma	Stroma	Tile 49	Geometry	5188.3	1901.2	69960.5	2280
377_composite_DS1.25.tif	ASMA	ASMA	Stroma	Geometry	5204.3	1913.5	20366.8	9324.7
377_composite_DS1.25.tif	Tile 50	Other	Image	Rectangle	5743.7	1749.8	244413.6	1977.7
377_composite_DS1.25.tif	Tumor	Tumor	Tile 50	Geometry	5678.7	1825.6	91330.4	9566
377_composite_DS1.25.tif	ASMA	ASMA	Tumor	Geometry	5803.7	1753.1	71.27	80.72
377_composite_DS1.25.tif	Stroma	Stroma	Tile 50	Geometry	5793.5	1668.1	104079.7	3573.5
377_composite_DS1.25.tif	ASMA	ASMA	Stroma	Geometry	5749.2	1675.2	14420.1	7552.3
377_composite_DS1.25.tif	Tile 51	Other	Image	Geometry	256.7	2249.8	243197	1972.8
377_composite_DS1.25.tif	Tumor	Tumor	Tile 51	Geometry	380.33	2222.9	72229.5	4851.4
377_composite_DS1.25.tif	ASMA	ASMA	Tumor	Geometry	195.99	2050.2	165.1	224.05
377_composite_DS1.25.tif	Stroma	Stroma	Tile 51	Geometry	196.6	2265.3	158501.2	3544.6
377_composite_DS1.25.tif	ASMA	ASMA	Stroma	Geometry	191.33	2240.1	68706.7	20990.9
377_composite_DS1.25.tif	Tile 52	Other	Image	Rectangle	749.9	2249.7	249930.8	1999.7
377_composite_DS1.25.tif	Tumor	Tumor	Tile 52	Geometry	684.32	2206.5	118135.8	8429.3
377_composite_DS1.25.tif	ASMA	ASMA	Tumor	Geometry	818.78	2078.1	122.95	163.72
377_composite_DS1.25.tif	Stroma	Stroma	Tile 52	Geometry	852.99	2290.3	103054.2	2904.7
377_composite_DS1.25.tif	ASMA	ASMA	Stroma	Geometry	862.18	2252.8	26952.8	8870.7
377_composite_DS1.25.tif	Tile 53	Other	Image	Rectangle	1249.8	2249.7	249930.8	1999.7
377_composite_DS1.25.tif	Tumor	Tumor	Tile 53	Geometry	1180	2044	19735.4	1262.5
377_composite_DS1.25.tif	ASMA	ASMA	Tumor	Geometry	1272.3	2064.5	72.47	86.1
377_composite_DS1.25.tif	Stroma	Stroma	Tile 53	Geometry	1257.5	2270.5	226161.6	2511.8
377_composite_DS1.25.tif	ASMA	ASMA	Stroma	Geometry	1272.8	2264.6	134341.7	36652.2
377_composite_DS1.25.tif	Tile 54	Other	Image	Rectangle	1749.8	2249.7	249930.8	1999.7
377_composite_DS1.25.tif	Tumor	Tumor	Tile 54	Geometry	1816.1	2266.5	84232.2	8208.6
377_composite_DS1.25.tif	ASMA	ASMA	Tumor	Geometry	1683.5	2336	131.83	173.44
377_composite_DS1.25.tif	Stroma	Stroma	Tile 54	Geometry	1655.6	2254.1	120722.7	5180.3
